col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
450,-1.0,0.138,0.398,8.294561,0.694,8.969425,0.488,0.879,0.226,0.712,0.102,0.801,0.027,0.875,11,1.14365,0.488,1.0,0.3304
451,-1.0,1.088,1.047,4.666832,1.088,4.666832,1.022,1.0,0.912,1.117,0.867,1.16,0.834,1.201,13,0.245858,1.0223,0.999,1.0787
452,-1.0,0.321,0.749,26.07355,0.348,26.1198,0.518,0.804,0.253,0.75,0.143,1.913,0.059,3.233,13,11.118,0.5033,0.994,0.3424
453,-1.0,3.583,2.983,10.33118,0.519,10.68509,1.438,0.407,0.547,2.342,0.381,3.383,0.254,4.309,11,14.7403,1.4286,0.996,0.3207
454,-1.0,0.799,0.757,10.74509,0.799,10.74509,0.753,0.978,0.603,0.902,0.456,1.03,0.22,1.151,13,1.06062,0.7529,0.999,0.8185
455,-1.0,0.257,0.251,21.22956,0.257,21.22956,0.252,1.0,0.226,0.279,0.205,0.296,0.185,0.31,13,0.265033,0.2522,1.0,0.2632
456,-1.0,1.088,1.432,31.1729,1.047,31.20003,1.011,0.73,0.582,1.336,0.398,1.903,0.232,3.2,13,12.7472,1.0019,0.995,0.548
457,-1.0,1.625,1.644,8.974416,1.599,9.023997,1.577,0.998,1.415,1.733,1.289,1.923,1.2,2.153,13,0.880725,1.576,0.999,1.6091
458,-1.0,0.01,0.034,211.576,0.02,212.8842,0.082,0.991,0.014,0.169,0.011,0.28,0.01,0.368,13,7.91835,0.0821,1.0,0.0398
459,-1.0,0.817,0.812,39.75315,0.817,39.75315,0.812,1.0,0.75,0.872,0.714,0.94,0.682,1.033,13,1.39586,0.8116,0.999,0.8567
460,-1.0,0.257,0.257,555.0698,0.257,555.0698,0.257,1.0,0.243,0.272,0.239,0.276,0.239,0.276,13,2.08003,0.2572,1.0,0.2513
461,-1.0,0.835,0.833,30.45138,0.835,30.45138,0.832,1.0,0.795,0.87,0.769,0.899,0.74,0.93,13,0.577945,0.8316,0.999,0.7931
462,-1.0,0.417,0.406,20.68586,0.417,20.68586,0.407,1.0,0.355,0.457,0.31,0.492,0.277,0.53,13,0.537353,0.4074,1.0,0.4727
463,-1.0,0.375,0.37,48.40577,0.375,48.40577,0.365,1.0,0.345,0.387,0.321,0.395,0.29,0.409,13,0.586141,0.3655,1.0,0.3687
464,-1.0,0.389,0.386,76.9388,0.389,76.9388,0.386,1.0,0.369,0.405,0.355,0.41,0.262,0.423,13,1.24121,0.3862,0.994,0.3827
465,-1.0,1.759,2.413,22.79241,1.574,23.40209,1.749,0.928,1.443,2.064,1.169,2.51,0.843,3.472,12,7.19377,1.7446,0.997,2.7597
466,-1.0,1.088,1.575,35.22461,0.519,35.24769,0.974,0.719,0.541,1.301,0.412,2.15,0.281,3.294,13,15.122,0.964,0.995,1.1472
467,-1.0,0.245,0.243,33.67057,0.245,33.67057,0.244,1.0,0.219,0.269,0.204,0.286,0.191,0.3,12,0.40854,0.2433,0.991,0.2286
468,-1.0,0.612,0.59,185.872,0.612,185.872,0.589,1.0,0.541,0.632,0.516,0.667,0.511,0.7,11,4.40533,0.5881,0.992,0.6024
469,-1.0,1.068,1.045,182.1734,1.068,182.1734,1.026,0.999,0.996,1.113,0.657,1.182,0.605,1.271,13,12.1552,1.0608,0.909,0.6906
470,-1.0,0.375,0.38,43.4163,0.375,43.4163,0.379,1.0,0.359,0.398,0.349,0.415,0.341,0.423,13,0.355409,0.3781,0.962,0.3695
471,-1.0,1.261,1.244,8.335527,1.261,8.335527,1.24,1.0,1.196,1.284,1.158,1.31,1.12,1.332,13,0.182172,1.2402,0.997,1.283
472,-1.0,0.729,0.715,49.75893,0.729,49.75893,0.714,1.0,0.674,0.748,0.656,0.765,0.646,0.796,13,0.803964,0.7135,0.999,0.7149
473,-1.0,0.431,0.365,7.688039,0.431,7.688039,0.393,0.993,0.278,0.487,0.163,0.529,0.049,0.571,12,0.476113,0.3926,1.0,0.4135
474,-1.0,0.01,0.02,39.5608,0.01,39.5608,0.048,0.982,0.012,0.043,0.01,0.128,0.01,1.376,13,5.74664,0.0223,0.928,0.0205
475,-1.0,0.835,0.859,24.26681,0.835,24.26681,0.859,1.0,0.783,0.935,0.727,1.012,0.679,1.078,13,0.969662,0.8585,0.999,0.8652
476,-1.0,0.403,0.467,18.9924,0.46,19.05526,0.435,0.995,0.341,0.514,0.24,0.619,0.158,2.944,13,5.35014,0.4288,0.997,0.4411
477,-1.0,0.208,2.47,21.48434,0.375,21.89483,1.026,0.402,0.342,1.774,0.124,2.707,0.029,3.746,13,21.7018,1.0162,0.996,1.5098
478,-1.0,1.625,1.634,25.57883,1.599,25.68172,1.567,0.999,1.384,1.737,1.272,1.936,1.202,2.09,13,2.29812,1.5668,0.999,1.5835
479,-1.0,0.27,0.271,618.6616,0.27,618.6616,0.271,1.0,0.255,0.286,0.252,0.297,0.244,0.302,13,3.57609,0.2713,1.0,0.2636
480,-1.0,0.348,0.327,21.3524,0.348,21.3524,0.332,1.0,0.272,0.383,0.219,0.417,0.182,0.467,12,0.680065,0.3317,1.0,0.2828
481,-1.0,1.498,1.488,60.17849,1.498,60.17849,1.472,0.992,1.338,1.614,1.186,1.728,0.595,1.843,13,7.58295,1.4785,0.991,1.5886
482,-1.0,1.068,0.964,23.28269,1.068,23.28269,0.956,1.0,0.832,1.092,0.675,1.156,0.586,1.241,13,1.61445,0.9557,1.0,1.0623
483,-1.0,0.661,0.684,14.51651,0.661,14.51651,0.68,0.999,0.615,0.749,0.565,0.868,0.527,1.009,13,0.703669,0.6794,0.999,0.6359
484,-1.0,0.835,0.798,40.80846,0.817,40.92728,0.784,1.0,0.699,0.848,0.676,0.878,0.663,0.926,13,1.13314,0.784,1.0,0.7088
485,-1.0,0.835,0.839,11.55435,0.835,11.55435,0.836,1.0,0.795,0.877,0.764,0.907,0.738,0.934,13,0.226195,0.8359,1.0,0.8572
486,-1.0,2.235,2.25,16.49166,0.094,17.9195,1.952,0.823,0.121,2.489,0.084,2.561,0.071,2.619,13,5.78116,2.3367,0.827,2.2514
487,-1.0,0.835,0.835,25.31268,0.835,25.31268,0.831,1.0,0.781,0.881,0.745,0.929,0.705,0.989,13,0.71913,0.8311,1.0,0.7832
488,-1.0,2.048,2.152,12.16399,1.473,13.10115,1.728,0.933,1.404,2.087,1.197,2.464,0.952,3.086,13,2.9739,1.7249,0.997,1.232
489,-1.0,0.89,0.899,6.359247,0.89,6.359247,0.891,1.0,0.806,0.978,0.725,1.091,0.641,1.162,12,0.368011,0.8914,1.0,0.9663
490,-1.0,1.599,1.793,6.086351,1.574,6.136203,1.637,0.95,1.412,1.853,1.203,2.313,0.621,2.842,13,1.42725,1.6369,0.994,1.4251
491,-1.0,0.474,0.467,37.77655,0.474,37.77655,0.466,1.0,0.426,0.502,0.396,0.521,0.373,0.537,13,0.631013,0.4658,0.996,0.4272
492,-1.0,0.041,0.085,4.856066,0.062,5.221369,0.132,0.998,0.048,0.231,0.018,0.313,0.01,0.372,6,0.920982,0.1317,1.0,0.1442
493,-1.0,1.088,1.02,8.570814,1.068,8.611724,1.012,1.0,0.884,1.117,0.805,1.163,0.746,1.216,13,0.526194,1.012,0.999,1.0922
494,-1.0,2.719,2.665,7.297516,2.172,8.681554,2.378,0.988,2.095,2.702,1.973,3.012,1.834,3.285,13,1.24652,2.3775,0.998,2.0245
495,-1.0,0.01,0.129,14.53843,0.138,15.27738,0.185,0.987,0.092,0.281,0.025,0.387,0.011,0.729,13,1.22076,0.1848,1.0,0.3725
496,-1.0,0.282,0.271,23.67347,0.282,23.67347,0.271,1.0,0.239,0.303,0.197,0.324,0.168,0.341,13,0.411919,0.271,1.0,0.2904
497,-1.0,1.377,1.2,20.03216,1.353,20.04206,1.139,0.723,0.64,1.431,0.573,1.545,0.524,1.729,13,4.48004,1.1384,0.999,1.4882
498,-1.0,0.711,0.733,51.70552,0.711,51.70552,0.73,1.0,0.695,0.768,0.676,0.793,0.67,0.821,13,0.788841,0.7305,1.0,0.7184
499,-1.0,2.018,2.1,7.783329,2.018,7.783329,2.065,0.999,1.946,2.192,1.815,2.395,1.485,2.518,13,0.826907,2.0651,0.999,2.0188
500,-1.0,0.245,0.229,185.7894,0.245,185.7894,0.242,1.0,0.186,0.3,0.109,0.358,0.067,0.423,13,6.62114,0.2415,1.0,0.2429
501,-1.0,1.13,1.141,32.56901,1.109,32.58653,1.132,0.999,1.068,1.212,0.918,1.283,0.689,1.357,13,2.17934,1.1316,1.0,1.1571
502,-1.0,0.094,0.102,10.00857,0.094,10.00857,0.106,1.0,0.08,0.132,0.064,0.17,0.046,0.199,13,0.164497,0.106,1.0,0.1044
503,-1.0,0.127,0.23,8.65393,0.375,9.611256,0.288,0.997,0.14,0.416,0.069,0.49,0.026,0.567,12,0.617179,0.2879,1.0,0.3559
504,-1.0,0.138,0.398,27.06204,0.348,27.13305,0.504,0.733,0.23,0.825,0.101,0.943,0.019,1.056,13,4.17329,0.5042,1.0,0.3369
505,-1.0,0.01,0.12,32.07846,0.127,32.34337,0.164,0.974,0.072,0.261,0.026,0.418,0.011,0.588,13,1.99964,0.1612,0.999,0.0688
506,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
507,-1.0,2.109,2.205,25.446,2.048,25.54046,2.092,0.978,1.819,2.324,1.568,2.667,1.388,3.313,13,5.01503,2.0896,0.997,2.2163
508,-1.0,2.018,1.791,21.62221,1.4,22.32058,1.651,0.979,1.358,2.06,1.277,2.185,0.825,2.384,13,4.31952,1.6542,0.994,2.0093
509,-1.0,0.375,0.381,38.63158,0.375,38.63158,0.381,1.0,0.355,0.408,0.333,0.422,0.315,0.437,13,0.471582,0.3809,0.999,0.3492
510,-1.0,0.072,0.07,111.1273,0.072,111.1273,0.07,1.0,0.058,0.084,0.048,0.088,0.046,0.097,13,0.563727,0.0702,0.994,0.069
511,-1.0,0.375,0.316,10.66693,0.375,10.66693,0.331,1.0,0.244,0.415,0.174,0.466,0.083,0.514,12,0.521589,0.3312,1.0,0.335
512,-1.0,0.361,0.393,41.27659,0.361,41.27659,0.393,1.0,0.34,0.449,0.318,0.485,0.303,0.521,13,0.917107,0.3929,1.0,0.3832
513,-1.0,0.375,0.307,10.86691,0.389,10.8819,0.343,0.988,0.251,0.426,0.087,0.481,0.034,0.537,13,0.576367,0.3426,1.0,0.3055
514,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
515,-1.0,0.729,1.226,47.70646,0.729,47.70646,0.982,0.797,0.724,1.392,0.506,1.971,0.439,2.217,13,11.2157,0.9806,0.999,0.7553
516,-1.0,0.062,0.065,430.2066,0.062,430.2066,0.066,1.0,0.051,0.08,0.047,0.087,0.046,0.088,13,1.82173,0.0643,0.793,0.0693
517,-1.0,0.519,0.515,22.44294,0.519,22.44294,0.515,1.0,0.488,0.536,0.469,0.609,0.445,0.721,13,0.620613,0.5151,0.998,0.5796
518,-1.0,0.27,0.266,36.05403,0.27,36.05403,0.266,1.0,0.241,0.29,0.217,0.301,0.194,0.339,13,0.524349,0.2657,1.0,0.269
519,-1.0,2.756,2.675,14.99129,2.719,15.00319,2.623,1.0,2.429,2.797,2.165,2.878,2.059,2.963,13,1.49151,2.6227,0.999,2.8005
520,-1.0,1.377,1.414,12.09584,1.377,12.09584,1.39,1.0,1.304,1.468,1.232,1.63,1.125,1.817,13,0.838612,1.3897,0.999,1.3498
521,-1.0,1.261,1.288,62.19932,1.261,62.19932,1.273,0.979,1.234,1.338,1.18,1.382,0.551,1.411,13,5.49883,1.2863,0.978,1.2129
522,-1.0,1.217,1.188,11.94367,1.195,11.98986,1.176,1.0,1.097,1.256,0.96,1.311,0.903,1.372,12,0.643201,1.1754,1.0,1.2885
523,-1.0,2.909,2.616,16.30007,0.417,19.51514,1.377,0.0,0.349,2.924,0.254,3.069,0.154,3.189,13,205605.0,0.3926,0.602,0.3078
524,-1.0,1.027,0.975,6.928412,0.928,6.958401,0.964,0.999,0.842,1.085,0.742,1.218,0.625,1.356,13,0.514758,0.9642,0.999,0.7716
525,-1.0,0.417,0.453,25.44414,0.417,25.44414,0.447,1.0,0.395,0.505,0.369,0.535,0.355,0.56,13,0.538764,0.4473,1.0,0.4217
526,-1.0,0.694,0.65,21.95662,0.694,21.95662,0.651,1.0,0.579,0.715,0.492,0.745,0.364,0.786,13,1.03451,0.6515,0.999,0.602
527,-1.0,0.519,0.916,10.53865,0.519,10.53865,0.655,0.823,0.402,0.741,0.174,2.467,0.051,2.752,13,3.70316,0.5393,0.936,0.638
528,-1.0,0.474,0.466,30.63857,0.474,30.63857,0.466,1.0,0.44,0.494,0.402,0.51,0.371,0.525,13,0.477613,0.4659,1.0,0.4688
529,-1.0,2.503,2.376,11.99575,2.048,13.16962,2.078,0.793,1.442,2.546,1.124,2.825,0.98,3.08,13,3.46727,2.0769,0.999,2.5289
530,-1.0,0.208,0.216,40.13246,0.208,40.13246,0.219,1.0,0.187,0.251,0.164,0.279,0.142,0.299,13,0.629011,0.2182,0.996,0.1671
531,-1.0,0.678,0.776,13.66139,0.678,13.66139,0.723,0.912,0.634,0.785,0.571,1.238,0.519,1.32,13,1.7428,0.7231,0.999,1.0948
532,-1.0,1.929,1.699,11.31838,1.307,11.49781,1.475,0.802,1.068,1.939,0.824,2.251,0.695,2.541,13,2.92863,1.4743,0.999,1.1738
533,-1.0,0.335,0.317,32.87642,0.335,32.87642,0.321,1.0,0.269,0.367,0.225,0.393,0.193,0.409,13,0.71807,0.3206,0.999,0.2758
534,-1.0,2.503,2.941,7.407338,2.3,7.825234,2.053,0.821,1.534,2.531,1.232,3.082,1.049,3.781,7,7.6561,2.0486,0.997,2.175
535,-1.0,4.705,3.351,18.88389,0.519,20.3127,0.567,0.932,0.352,0.758,0.217,0.934,0.121,4.684,13,9.98362,0.5535,0.996,0.4871
536,-1.0,2.333,2.226,15.60446,2.018,16.61536,2.178,0.998,1.986,2.359,1.917,2.453,1.376,2.565,13,2.01985,2.1803,0.998,2.1552
537,-1.0,0.678,2.666,0.8478966,0.678,0.8478966,0.938,0.805,0.585,1.249,0.442,2.258,0.206,3.686,7,3.02047,0.9273,0.995,0.5724
538,-1.0,1.109,1.077,10.11572,1.109,10.11572,1.055,1.0,0.867,1.207,0.722,1.303,0.664,1.393,13,0.8791,1.0552,0.999,0.8843
539,-1.0,1.449,1.408,45.4612,1.449,45.4612,1.346,0.868,1.222,1.571,0.581,1.684,0.521,1.79,12,7.61812,1.3464,0.999,1.423
540,-1.0,2.235,2.199,16.19602,0.504,17.40228,1.197,0.001,0.434,2.335,0.366,2.78,0.205,3.026,13,4179.55,0.4718,0.609,0.4172
541,-1.0,0.628,0.639,4.307707,0.628,4.307707,0.639,1.0,0.568,0.71,0.517,0.776,0.48,0.857,13,0.164613,0.6385,0.999,0.6482
542,-1.0,0.27,0.258,55.73201,0.27,55.73201,0.26,1.0,0.228,0.286,0.18,0.3,0.15,0.401,13,1.47742,0.2586,0.987,0.2632
543,-1.0,1.284,1.272,6.871167,1.284,6.871167,1.244,0.976,1.054,1.398,0.817,1.619,0.635,1.917,13,1.01234,1.2443,0.999,1.6054
544,-1.0,0.711,0.709,12.2864,0.711,12.2864,0.709,1.0,0.683,0.734,0.671,0.755,0.669,0.784,13,0.141274,0.7089,0.999,0.687
545,-1.0,1.195,1.198,14.65122,1.195,14.65122,1.183,1.0,1.079,1.296,0.874,1.392,0.77,1.479,13,1.06842,1.1827,0.999,1.1792
546,-1.0,0.872,1.191,13.88292,0.872,13.88292,1.039,0.905,0.777,1.337,0.652,1.846,0.538,2.08,13,2.5985,1.0385,0.999,1.0505
547,-1.0,2.682,2.512,3.082186,0.694,7.556929,1.898,0.378,0.772,2.693,0.505,2.976,0.399,3.213,13,7.07955,1.8979,0.999,2.2291
548,-1.0,0.335,0.333,14.2366,0.335,14.2366,0.333,1.0,0.306,0.362,0.281,0.38,0.239,0.396,13,0.223332,0.3332,0.998,0.301
549,-1.0,1.705,1.645,19.80887,1.625,19.90036,1.614,0.996,1.421,1.806,1.228,1.961,1.027,2.113,13,2.17159,1.6132,0.998,1.3866
550,-1.0,0.694,0.694,21.70022,0.694,21.70022,0.692,1.0,0.642,0.736,0.589,0.804,0.529,0.858,13,0.713188,0.6916,1.0,0.7057
551,-1.0,0.799,0.759,20.89373,0.781,20.91031,0.754,1.0,0.628,0.872,0.55,0.986,0.494,1.075,13,1.23765,0.7543,1.0,0.8142
552,-1.0,0.22,0.218,24.07981,0.22,24.07981,0.22,1.0,0.19,0.251,0.167,0.274,0.142,0.294,12,0.406349,0.22,0.998,0.2313
553,-1.0,1.599,1.944,6.833096,1.523,6.923798,1.61,0.913,1.305,1.892,1.046,2.536,0.736,3.285,12,2.11929,1.6067,0.996,1.2136
554,-1.0,1.109,1.122,17.17771,1.088,17.19451,1.12,0.999,1.074,1.171,1.047,1.213,0.831,1.249,13,0.734608,1.1209,0.995,1.0951
555,-1.0,0.116,0.188,30.27247,0.127,30.43811,0.286,0.848,0.107,0.552,0.044,0.837,0.014,1.065,13,5.09279,0.2838,0.997,0.1705
556,-1.0,0.245,0.25,18.32444,0.245,18.32444,0.251,1.0,0.229,0.273,0.213,0.288,0.195,0.301,13,0.19379,0.2502,0.986,0.2464
557,-1.0,0.948,0.934,13.47963,0.948,13.47963,0.94,0.987,0.838,1.036,0.732,1.171,0.106,1.476,12,2.07855,0.9447,0.991,1.0149
558,-1.0,0.694,0.726,20.98851,0.694,20.98851,0.724,1.0,0.652,0.801,0.596,0.882,0.53,0.991,13,0.99627,0.7241,0.999,0.6842
559,-1.0,0.03,0.469,14.54686,0.348,15.90903,0.532,0.698,0.209,0.808,0.063,1.585,0.014,2.565,13,6.08009,0.5264,0.997,0.4523
560,-1.0,0.835,0.855,7.992893,0.835,7.992893,0.851,0.997,0.712,0.995,0.586,1.128,0.44,1.24,13,0.652184,0.8515,0.998,0.9178
561,-1.0,0.474,1.745,43.85156,1.027,43.86413,0.936,0.586,0.429,1.385,0.184,2.158,0.042,3.402,13,25.2742,0.9241,0.995,0.8473
562,-1.0,0.105,0.105,2910.555,0.105,2910.555,0.105,1.0,0.092,0.118,0.089,0.121,0.088,0.121,13,9.58451,0.1046,0.999,0.1001
563,-1.0,2.14,2.16,19.04914,2.14,19.04914,2.147,1.0,2.07,2.226,2.02,2.323,1.977,2.407,13,0.820389,2.147,0.999,2.128
564,-1.0,1.195,1.088,13.22312,0.928,13.24258,1.064,1.0,0.909,1.224,0.836,1.324,0.767,1.414,13,0.890168,1.0636,0.999,1.2233
565,-1.0,1.33,1.315,30.40247,1.307,30.41517,1.303,1.0,1.234,1.375,1.172,1.43,1.089,1.483,13,1.19893,1.3033,0.999,1.3164
566,-1.0,0.799,0.796,24.27837,0.799,24.27837,0.796,1.0,0.753,0.841,0.704,0.877,0.64,0.916,13,0.671972,0.7961,1.0,0.7692
567,-1.0,0.89,1.612,9.23193,0.89,9.23193,1.185,0.749,0.793,1.566,0.637,2.495,0.483,2.713,13,2.94227,1.184,0.999,1.5269
568,-1.0,3.191,3.187,10.98556,3.149,11.09775,3.157,1.0,3.025,3.291,2.897,3.401,2.767,3.5,13,0.813228,3.1571,0.999,3.3269
569,-1.0,0.835,0.907,11.7307,0.835,11.7307,0.895,1.0,0.779,1.074,0.697,1.144,0.648,1.221,13,0.7032,0.8954,1.0,0.8345
570,-1.0,0.335,0.612,11.74226,0.46,12.05524,0.589,0.707,0.277,0.907,0.133,1.494,0.049,2.775,12,5.65183,0.5821,0.997,0.3402
571,-1.0,0.072,0.165,9.145446,0.072,9.145446,0.298,0.953,0.066,0.492,0.033,0.587,0.012,0.677,12,1.35497,0.2976,1.0,0.3876
572,-1.0,0.094,0.252,38.3666,0.094,38.3666,0.325,0.846,0.081,0.416,0.051,2.151,0.018,2.554,13,15.0216,0.3206,0.998,0.1036
573,-1.0,0.232,0.391,35.53373,0.232,35.53373,0.452,0.782,0.217,0.763,0.135,0.837,0.042,0.894,13,4.15156,0.4529,0.998,0.2139
574,-1.0,2.503,2.49,20.34631,2.4,20.64937,2.162,0.89,1.752,2.532,1.081,2.838,0.756,3.273,13,6.32422,2.1613,0.997,1.9778
575,-1.0,1.33,1.341,24.35981,1.307,24.41546,1.323,0.995,1.21,1.447,0.979,1.554,0.767,1.691,13,2.26293,1.3231,0.999,1.3142
576,-1.0,1.958,1.906,24.63018,1.958,24.63018,1.637,0.725,0.824,2.059,0.647,2.245,0.487,2.407,13,8.56438,1.6372,1.0,2.1542
577,-1.0,2.203,2.203,1336.098,2.203,1336.098,2.203,1.0,2.166,2.241,2.157,2.25,2.132,2.264,12,19.669,2.203,0.998,2.217
578,-1.0,0.308,0.511,78.48648,0.321,78.49139,0.549,0.88,0.299,0.806,0.211,1.01,0.134,1.251,12,11.4639,0.5478,0.999,0.9602
579,-1.0,1.173,1.235,34.43382,1.13,34.47241,1.167,0.961,0.948,1.382,0.789,1.715,0.688,2.02,12,5.30539,1.167,0.998,0.839
580,-1.0,0.094,0.122,15.39865,0.094,15.39865,0.217,0.851,0.067,0.471,0.029,0.725,0.011,1.157,13,2.92926,0.215,0.998,0.4969
581,-1.0,2.832,2.263,20.48694,0.27,22.59446,1.056,0.002,0.226,2.824,0.142,2.994,0.054,3.12,12,3841.49,0.3015,0.696,0.2372
582,-1.0,2.756,2.775,1199.411,2.756,1199.411,2.75,1.0,2.672,2.824,2.631,2.905,2.595,2.963,13,44.1481,2.7483,0.989,2.7431
583,-1.0,2.018,1.961,0.8755298,1.787,2.167168,1.851,1.0,1.65,2.053,1.515,2.205,1.41,2.333,7,0.43612,1.8502,0.999,1.6824
584,-1.0,0.01,0.015,46.72794,0.01,46.72794,0.019,1.0,0.011,0.034,0.01,0.054,0.01,0.085,13,0.371479,0.019,1.0,0.0187
585,-1.0,0.504,0.495,18.39863,0.504,18.39863,0.495,1.0,0.469,0.522,0.44,0.538,0.41,0.541,13,0.248713,0.495,1.0,0.423
586,-1.0,1.152,1.195,5.668448,1.152,5.668448,1.183,1.0,1.11,1.26,1.069,1.332,1.039,1.416,13,0.218698,1.1826,0.999,1.1936
587,-1.0,0.072,0.081,41.06284,0.072,41.06284,0.092,1.0,0.058,0.151,0.044,0.192,0.019,0.228,13,0.984783,0.0915,1.0,0.0669
588,-1.0,1.498,2.388,37.77409,1.473,37.78365,1.755,0.826,1.367,2.244,0.985,2.863,0.549,3.701,13,14.784,1.7518,0.996,2.187
589,-1.0,2.832,2.836,1377.289,2.832,1377.289,2.823,1.0,2.733,2.913,2.679,2.959,2.631,2.967,13,46.3204,2.8226,0.999,2.7956
590,-1.0,2.048,2.1,22.18285,1.449,22.56841,1.723,0.906,1.39,2.143,1.178,2.473,0.881,3.023,13,5.94334,1.7199,0.997,1.5974
591,-1.0,2.719,2.711,1147.53,2.719,1147.53,2.709,1.0,2.66,2.762,2.632,2.795,2.604,2.812,13,23.8437,2.707,0.952,2.6843
592,-1.0,0.596,0.65,46.20585,0.596,46.20585,0.642,1.0,0.577,0.742,0.557,0.795,0.533,0.828,13,1.42898,0.6421,1.0,0.572
593,-1.0,0.817,0.845,11.46278,0.799,11.46349,0.836,0.975,0.668,1.007,0.534,1.216,0.344,1.359,13,1.2034,0.8361,0.999,0.9579
594,-1.0,1.047,1.085,7.741524,1.047,7.741524,1.059,0.987,0.883,1.242,0.744,1.407,0.591,1.853,13,1.00427,1.0579,0.998,1.1225
595,-1.0,0.46,0.451,16.32421,0.46,16.32421,0.448,1.0,0.4,0.494,0.358,0.524,0.335,0.554,13,0.37231,0.4483,0.999,0.4194
596,-1.0,0.489,0.505,46.46431,0.489,46.46431,0.503,1.0,0.471,0.538,0.445,0.555,0.417,0.572,13,0.722887,0.5032,0.999,0.5192
597,-1.0,1.261,1.106,5.132503,1.239,5.148287,1.07,0.933,0.787,1.333,0.601,1.536,0.498,1.805,13,0.860012,1.0696,0.999,0.6482
598,-1.0,1.109,1.122,6.699863,1.088,6.725732,1.113,1.0,1.029,1.199,0.978,1.29,0.926,1.393,13,0.312719,1.1132,0.999,1.1653
599,-1.0,2.948,2.959,12.04158,2.948,12.04158,2.944,1.0,2.851,3.041,2.775,3.118,2.695,3.186,13,0.591416,2.9435,0.998,3.0635
600,-1.0,0.694,0.755,25.48857,0.694,25.48857,0.751,1.0,0.687,0.827,0.665,0.869,0.609,0.915,13,0.876803,0.7507,1.0,0.6945
601,-1.0,0.711,0.709,11.2133,0.711,11.2133,0.714,0.997,0.683,0.76,0.54,0.802,0.141,0.846,13,0.793327,0.7159,0.996,0.7041
602,-1.0,0.596,0.599,168.9494,0.596,168.9494,0.599,1.0,0.577,0.62,0.561,0.635,0.53,0.65,13,2.03522,0.5992,1.0,0.6091
603,-1.0,2.987,2.99,48.41587,2.987,48.41587,2.988,1.0,2.936,3.04,2.901,3.077,2.89,3.088,13,0.958293,2.9879,0.999,2.9829
604,-1.0,2.203,2.197,11.339,2.203,11.339,2.185,1.0,2.105,2.263,2.038,2.344,1.97,2.461,13,0.566433,2.1844,0.999,2.2217
605,-1.0,2.203,2.241,20.8253,2.203,20.8253,2.22,1.0,2.139,2.299,2.036,2.443,1.907,2.622,13,1.49366,2.2196,0.999,2.196
606,-1.0,0.534,0.536,22.10227,0.534,22.10227,0.535,1.0,0.504,0.567,0.482,0.603,0.461,0.653,13,0.423959,0.5352,1.0,0.5204
607,-1.0,0.403,0.4,47.10179,0.403,47.10179,0.4,1.0,0.383,0.419,0.369,0.424,0.355,0.44,13,0.397072,0.4001,0.998,0.4105
608,-1.0,0.534,0.772,9.055505,0.534,9.055505,0.737,0.878,0.515,1.001,0.437,1.429,0.202,2.052,13,2.30927,0.7355,0.993,0.5482
609,-1.0,0.711,0.716,22.93261,0.711,22.93261,0.716,1.0,0.647,0.785,0.577,0.84,0.516,0.909,13,0.902319,0.7159,0.999,0.7137
610,-1.0,0.504,0.485,14.63817,0.504,14.63817,0.486,1.0,0.445,0.525,0.387,0.554,0.356,0.603,13,0.363683,0.4855,0.999,0.5295
611,-1.0,0.208,0.211,27.76303,0.208,27.76303,0.215,1.0,0.179,0.246,0.156,0.347,0.132,0.394,13,0.731366,0.2148,0.999,0.1961
612,-1.0,0.853,0.847,26.79339,0.853,26.79339,0.846,1.0,0.795,0.897,0.757,0.931,0.724,0.972,13,0.666071,0.8462,1.0,0.8817
613,-1.0,0.03,0.03,54.54117,0.03,54.54117,0.03,1.0,0.017,0.043,0.011,0.054,0.01,0.067,13,0.312568,0.0299,1.0,0.0305
614,-1.0,0.389,0.433,24.20394,0.389,24.20394,0.435,1.0,0.376,0.493,0.344,0.524,0.315,0.549,13,0.58174,0.4346,1.0,0.4849
615,-1.0,1.449,1.584,13.39474,1.449,13.39474,1.472,0.988,1.308,1.643,1.16,1.887,1.053,2.235,13,1.62382,1.4713,0.999,1.449
616,-1.0,1.088,1.089,12.72619,1.088,12.72619,1.078,0.996,0.91,1.228,0.786,1.365,0.665,1.602,12,1.34606,1.0769,0.998,1.056
617,-1.0,0.519,0.938,43.72647,0.519,43.72647,0.88,0.835,0.546,1.182,0.448,1.42,0.378,2.226,13,10.0113,0.8752,0.995,0.6366
618,-1.0,2.203,2.249,11.34711,2.203,11.34711,2.167,0.989,2.026,2.328,1.762,2.55,0.948,2.786,13,2.14331,2.1703,0.995,2.077
619,-1.0,0.062,0.067,19.70361,0.072,19.78633,0.084,0.989,0.044,0.116,0.02,0.224,0.011,0.381,13,0.753213,0.0839,1.0,0.0725
