col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
427,-1.0,1.9,1.934,15.6485,1.9,15.6485,1.88,1.0,1.774,1.98,1.681,2.094,1.594,2.296,12,1.25471,1.88,0.999,1.9324
428,-1.0,1.678,1.569,14.57536,1.652,14.66276,1.529,0.992,1.357,1.706,1.115,1.793,0.833,1.867,12,1.80476,1.5289,0.999,1.6911
429,-1.0,0.909,0.882,15.13974,0.909,15.13974,0.877,1.0,0.824,0.928,0.779,0.956,0.743,0.994,12,0.438344,0.8766,0.999,0.7918
430,-1.0,0.763,0.853,12.34058,0.763,12.34058,0.843,0.976,0.686,1.024,0.58,1.229,0.471,1.423,12,1.38849,0.8431,0.999,0.7279
431,-1.0,5.116,5.102,351.4123,5.056,351.7361,5.082,1.0,4.997,5.166,4.971,5.212,4.966,5.267,12,11.7552,5.0798,0.976,5.1054
432,-1.0,0.01,0.01,1239.429,0.01,1239.429,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,12,2.0905,0.01,0.0,0.0145
433,-1.0,0.781,1.784,4.331253,0.763,4.343869,0.97,0.762,0.618,1.388,0.484,2.002,0.263,2.58,6,5.20362,0.968,0.997,1.1733
434,-1.0,1.195,1.161,15.18771,1.195,15.18771,1.15,1.0,1.045,1.254,0.926,1.316,0.791,1.376,12,1.01589,1.1502,0.999,1.1227
435,-1.0,0.161,0.35,0.05308216,0.389,0.1841239,0.419,0.847,0.203,0.627,0.073,0.949,0.016,1.912,5,0.364426,0.4123,0.995,0.2481
436,-1.0,0.138,0.14,11.96988,0.138,11.96988,0.142,1.0,0.119,0.166,0.095,0.19,0.067,0.214,12,0.194926,0.1424,1.0,0.12
437,-1.0,1.33,1.275,6.251105,1.307,6.274347,1.198,0.965,0.965,1.42,0.757,1.64,0.638,1.807,11,1.19047,1.1981,0.999,1.2012
438,-1.0,0.02,0.335,4.011387,0.445,4.600967,0.407,0.874,0.195,0.602,0.069,0.84,0.015,1.364,6,2.36588,0.4042,0.998,0.2647
439,-1.0,1.353,1.351,29.29877,1.353,29.29877,1.347,1.0,1.29,1.403,1.236,1.457,1.174,1.556,12,1.24118,1.3473,0.999,1.3688
440,-1.0,0.872,0.841,41.27324,0.872,41.27324,0.834,1.0,0.765,0.893,0.723,0.917,0.691,0.938,12,1.19563,0.8338,0.999,0.819
441,-1.0,3.963,3.862,4.360742,3.191,6.356947,3.281,0.966,2.906,3.69,2.429,4.134,1.982,4.512,6,5.15411,3.2801,0.998,2.2026
442,-1.0,1.027,1.136,8.99825,1.007,9.025176,1.099,0.979,0.929,1.289,0.823,1.527,0.723,1.7,12,1.04253,1.0988,0.999,1.1433
443,-1.0,0.245,0.249,0.3152495,0.321,0.3828737,0.296,0.992,0.181,0.408,0.073,0.506,0.016,0.637,5,0.103522,0.2954,0.999,0.3513
444,-1.0,0.431,0.412,26.04869,0.431,26.04869,0.411,1.0,0.364,0.455,0.334,0.478,0.315,0.496,12,0.537811,0.4114,1.0,0.3655
445,-1.0,0.645,0.571,13.67911,0.694,13.69242,0.605,0.972,0.463,0.745,0.262,0.834,0.046,0.944,12,1.46507,0.6044,0.999,0.6602
446,-1.0,0.105,0.101,363.516,0.105,363.516,0.101,1.0,0.088,0.116,0.079,0.121,0.078,0.128,12,2.03241,0.1011,0.997,0.0995
447,-1.0,1.498,1.505,8.88315,1.473,8.977466,1.493,1.0,1.414,1.577,1.361,1.648,1.306,1.69,12,0.379214,1.4933,0.999,1.5558
448,-1.0,0.232,0.23,90.62344,0.22,91.44924,0.215,1.0,0.191,0.244,0.123,0.257,0.1,0.275,12,1.77977,0.2146,0.998,0.2139
449,-1.0,0.781,0.98,22.76572,0.781,22.76572,0.941,0.991,0.78,1.103,0.723,1.288,0.675,1.572,12,2.38855,0.9394,0.998,0.7636
450,-1.0,5.558,5.592,73.10538,5.558,73.10538,5.566,1.0,5.454,5.684,5.368,5.773,5.272,5.854,11,5.3181,5.5656,0.999,5.7105
451,-1.0,1.843,2.525,7.273187,1.843,7.273187,1.889,0.941,1.685,2.062,1.552,2.659,1.418,3.184,12,1.88144,1.886,0.997,1.8387
452,-1.0,0.105,0.105,40.56962,0.105,40.56962,0.105,1.0,0.089,0.122,0.079,0.136,0.078,0.148,12,0.315517,0.1051,0.998,0.1007
453,-1.0,1.424,1.459,8.671092,1.424,8.671092,1.415,0.995,1.223,1.607,1.064,1.79,0.924,2.017,12,1.05893,1.4148,0.998,1.8166
454,-1.0,2.048,2.0,5.119507,0.909,5.371293,1.359,0.593,0.829,1.96,0.68,2.516,0.444,3.16,12,3.23311,1.3564,0.995,1.6246
455,-1.0,0.116,0.12,15.69984,0.127,15.70617,0.133,1.0,0.093,0.172,0.05,0.219,0.015,0.317,12,0.532904,0.1325,1.0,0.1046
456,-1.0,1.652,1.582,5.982405,1.625,6.037752,1.522,0.975,1.271,1.761,1.013,1.942,0.828,2.345,12,1.09454,1.5198,0.997,1.6075
457,-1.0,1.088,1.091,15.90369,1.088,15.90369,1.066,1.0,0.92,1.187,0.792,1.281,0.737,1.347,12,1.10094,1.0663,0.999,0.8556
458,-1.0,0.596,0.591,20.1316,0.596,20.1316,0.591,1.0,0.563,0.618,0.532,0.634,0.498,0.646,12,0.330956,0.5904,0.997,0.5793
459,-1.0,1.284,1.28,7.23338,1.284,7.23338,1.212,0.984,1.019,1.387,0.874,1.663,0.764,1.778,12,0.866514,1.2118,0.999,1.5016
460,-1.0,5.056,5.079,33.20236,5.056,33.20236,4.957,0.981,4.877,5.189,4.745,5.318,0.76,5.429,11,19.7499,5.0358,0.981,5.0102
461,-1.0,0.612,1.226,27.10549,0.612,27.10549,1.124,0.713,0.643,1.522,0.518,1.756,0.456,2.135,12,7.28998,1.1218,0.998,1.1425
462,-1.0,1.307,1.647,1.847049,0.711,2.752471,1.167,0.789,0.761,1.525,0.653,2.036,0.587,2.679,6,2.4069,1.164,0.996,1.0674
463,-1.0,1.217,1.187,31.83699,1.217,31.83699,1.152,0.997,1.0,1.285,0.812,1.359,0.745,1.738,12,3.72795,1.1499,0.997,1.2081
464,-1.0,0.116,0.632,14.66773,0.127,14.68957,0.597,0.112,0.111,1.764,0.091,1.987,0.079,2.224,12,31.9594,0.1381,0.636,0.1659
465,-1.0,0.729,0.715,12.93389,0.729,12.93389,0.728,0.948,0.598,0.845,0.491,1.206,0.089,1.37,12,1.9418,0.7372,0.984,0.7983
466,-1.0,0.361,1.531,0.4663651,0.474,0.5296034,0.8,0.558,0.328,1.286,0.118,2.211,0.027,3.143,5,3.47593,0.7932,0.997,0.7286
467,-1.0,2.682,2.605,11.12777,2.682,11.12777,2.508,0.965,2.447,2.724,0.094,2.787,0.051,2.846,12,3.81406,2.5943,0.964,2.5203
468,-1.0,1.109,1.111,11.87638,1.088,11.91436,1.098,1.0,1.002,1.195,0.905,1.284,0.849,1.351,12,0.663834,1.098,1.0,1.0195
469,-1.0,0.01,1.088,17.54748,0.389,18.10174,0.631,0.619,0.239,0.98,0.082,2.206,0.017,3.257,6,34.2571,0.6202,0.996,0.8878
470,-1.0,1.652,1.49,14.01031,1.4,14.24713,1.422,0.964,1.206,1.661,0.854,1.784,0.534,1.861,12,2.16809,1.4257,0.995,1.5974
471,-1.0,1.307,1.347,16.28148,1.307,16.28148,1.247,0.786,0.852,1.599,0.464,1.955,0.216,2.404,12,5.19197,1.2456,0.998,0.9912
472,-1.0,0.22,0.217,17.81087,0.22,17.81087,0.217,1.0,0.197,0.236,0.184,0.25,0.174,0.27,12,0.190291,0.2168,1.0,0.2033
473,-1.0,0.041,0.054,6.718135,0.051,6.751198,0.065,1.0,0.03,0.099,0.013,0.142,0.01,0.199,6,0.446098,0.0645,1.0,0.0809
474,-1.0,1.068,1.06,8.912463,1.027,8.9494,1.052,1.0,0.965,1.138,0.906,1.226,0.846,1.312,12,0.470177,1.0519,0.999,1.039
475,-1.0,1.815,2.277,1.818004,0.89,2.278373,1.171,0.546,0.584,1.751,0.278,2.603,0.069,3.401,6,4.50376,1.164,0.997,0.5256
476,-1.0,1.498,1.491,17.94244,1.449,18.09697,1.464,1.0,1.385,1.547,1.326,1.611,1.276,1.674,12,0.793597,1.4644,0.999,1.3437
477,-1.0,2.268,2.341,9.195481,2.078,9.678955,2.172,0.997,1.967,2.386,1.818,2.62,1.665,2.929,12,1.32352,2.1714,0.998,2.3645
478,-1.0,1.759,1.646,7.003105,1.732,7.106682,1.462,0.984,1.135,1.782,0.975,1.875,0.913,1.968,12,1.4469,1.4616,1.0,1.1468
479,-1.0,1.047,1.045,9.212993,1.027,9.237037,1.022,0.998,0.842,1.189,0.76,1.314,0.704,1.513,12,0.831494,1.0215,0.998,0.8345
480,-1.0,0.711,0.724,20.15247,0.711,20.15247,0.72,1.0,0.66,0.781,0.621,0.879,0.451,0.977,12,1.1824,0.7242,0.98,0.7325
481,-1.0,1.732,1.734,17.05329,1.732,17.05329,1.721,1.0,1.668,1.782,1.564,1.822,1.393,1.856,12,0.877372,1.7211,0.999,1.7551
482,-1.0,0.763,0.884,20.55983,0.763,20.55983,0.871,0.998,0.738,1.017,0.678,1.135,0.605,1.303,12,1.68669,0.8706,0.999,0.7067
483,-1.0,1.678,1.807,11.62458,1.652,11.67136,1.651,0.975,1.431,1.849,1.195,2.136,0.92,2.767,12,2.45702,1.6488,0.997,2.0884
484,-1.0,0.928,0.941,32.77751,0.928,32.77751,0.938,1.0,0.826,1.039,0.746,1.167,0.672,1.297,12,2.27629,0.9374,0.999,0.9965
485,-1.0,0.781,0.819,17.30692,0.781,17.30692,0.815,1.0,0.749,0.885,0.71,0.952,0.673,1.013,12,0.662048,0.8146,1.0,0.9189
486,-1.0,1.652,1.561,11.73125,1.625,11.7921,1.524,0.992,1.345,1.715,1.074,1.833,0.897,1.966,12,1.45464,1.5243,0.999,1.4766
487,-1.0,1.353,1.282,13.75768,1.13,14.05025,1.265,1.0,1.118,1.405,1.045,1.533,0.98,1.661,12,1.09892,1.2647,1.0,1.2076
488,-1.0,3.404,3.361,33.43055,3.361,33.52725,3.31,1.0,3.133,3.481,2.924,3.594,2.741,3.698,12,3.61856,3.3104,0.998,3.3328
489,-1.0,1.068,1.068,3.277959,1.047,3.369446,1.051,1.0,0.967,1.132,0.886,1.217,0.832,1.297,12,0.174185,1.0505,1.0,1.0786
490,-1.0,1.068,1.083,2.145601,1.047,2.148246,1.054,0.998,0.908,1.197,0.813,1.337,0.746,1.515,12,0.183907,1.0538,0.999,1.0612
491,-1.0,0.01,0.194,3.267087,0.474,6.271588,0.327,0.931,0.136,0.476,0.025,0.544,0.011,0.664,12,0.574482,0.3266,1.0,0.4151
492,-1.0,2.018,2.002,7.453582,1.871,7.636697,1.943,0.989,1.802,2.107,1.674,2.281,0.804,2.466,12,1.4017,1.9549,0.987,1.8816
493,-1.0,0.01,0.333,8.388574,0.645,10.93489,0.482,0.725,0.185,0.753,0.058,1.059,0.014,1.434,6,7.1738,0.4814,0.999,0.1607
494,-1.0,0.928,0.928,19.64985,0.928,19.64985,0.928,1.0,0.901,0.956,0.87,0.988,0.829,1.014,12,0.40376,0.9278,1.0,0.9397
495,-1.0,2.756,2.752,11.95294,2.682,12.06555,2.568,0.983,2.248,2.846,1.859,3.048,0.727,3.293,12,3.73354,2.5762,0.993,2.7773
496,-1.0,1.678,1.619,7.892116,1.678,7.892116,1.562,0.998,1.358,1.754,1.192,1.856,1.016,1.97,12,0.95283,1.5619,0.999,1.2687
497,-1.0,1.815,1.745,6.228403,1.599,6.551599,1.451,0.85,1.065,1.821,0.855,2.149,0.737,2.531,6,5.2426,1.4494,0.998,1.3887
498,-1.0,1.047,1.035,9.227683,1.047,9.227683,1.018,1.0,0.888,1.145,0.781,1.239,0.72,1.311,12,0.624467,1.0175,0.999,1.0199
499,-1.0,0.781,0.809,6.15263,0.781,6.15263,0.805,1.0,0.732,0.883,0.679,0.953,0.638,1.024,12,0.264224,0.8053,1.0,0.7951
500,-1.0,0.645,0.622,22.62068,0.596,22.75545,0.619,1.0,0.575,0.663,0.55,0.698,0.529,0.739,12,0.536081,0.6185,1.0,0.5923
501,-1.0,2.87,3.252,5.314839,2.503,6.524457,2.605,0.948,2.222,2.96,1.839,3.404,1.576,4.136,12,1.82682,2.6026,0.996,2.3596
502,-1.0,0.909,0.956,4.868957,0.909,4.868957,0.93,0.971,0.741,1.122,0.618,1.346,0.482,1.791,12,0.755232,0.9296,0.999,0.9882
503,-1.0,2.503,3.279,1.96832,2.018,2.907136,1.893,0.718,1.285,2.431,0.851,3.022,0.559,3.796,6,5.68744,1.8879,0.997,2.9572
504,-1.0,0.967,1.067,6.539185,0.948,6.544454,1.033,0.975,0.847,1.229,0.726,1.447,0.535,1.601,12,0.797271,1.0324,1.0,1.0229
505,-1.0,2.078,1.875,8.815146,0.661,10.23918,1.417,0.568,0.748,2.041,0.462,2.507,0.233,3.053,12,5.37506,1.4137,0.998,2.1609
506,-1.0,0.361,0.412,4.416235,0.389,4.449449,0.403,0.886,0.211,0.569,0.078,0.873,0.017,2.259,6,3.75293,0.3921,0.993,0.2993
507,-1.0,1.284,1.307,3.111362,1.261,3.187034,1.282,1.0,1.174,1.392,1.103,1.508,1.047,1.628,12,0.200726,1.282,1.0,1.127
508,-1.0,0.361,0.364,900.556,0.361,900.556,0.364,1.0,0.346,0.38,0.342,0.393,0.341,0.401,12,6.02305,0.3639,0.998,0.3839
509,-1.0,0.645,0.67,10.75476,0.645,10.75476,0.668,0.984,0.595,0.767,0.361,0.877,0.215,1.094,12,1.0743,0.6672,0.998,0.4482
510,-1.0,1.625,1.545,18.34857,1.625,18.34857,1.52,0.993,1.39,1.664,1.12,1.747,0.833,1.824,12,2.07883,1.5208,0.999,1.2092
511,-1.0,0.062,0.064,99.97276,0.062,99.97276,0.064,1.0,0.05,0.077,0.046,0.087,0.036,0.094,11,0.725817,0.0644,0.997,0.0605
512,-1.0,1.088,1.048,32.69693,1.088,32.69693,1.032,1.0,0.9,1.124,0.826,1.176,0.761,1.226,12,1.77632,1.0324,1.0,0.9507
513,-1.0,0.161,0.199,1.905418,0.161,1.905418,0.202,1.0,0.149,0.257,0.124,0.325,0.1,0.399,6,0.239554,0.2015,1.0,0.2184
514,-1.0,1.13,1.253,19.01011,1.13,19.01011,1.238,1.0,1.088,1.406,1.02,1.496,0.955,1.623,12,1.54187,1.2376,0.999,1.2275
515,-1.0,1.261,3.29,7.526474,1.173,7.604576,1.381,0.808,0.988,1.742,0.757,2.764,0.627,3.958,6,10.5898,1.3706,0.995,1.7286
516,-1.0,0.628,0.619,16.99042,0.628,16.99042,0.622,1.0,0.552,0.694,0.467,0.761,0.406,0.837,12,0.815071,0.6219,0.999,0.4673
517,-1.0,1.284,1.303,22.41312,1.261,22.45244,1.255,1.0,1.1,1.408,1.036,1.577,0.985,1.66,12,1.68291,1.2548,0.999,1.4579
518,-1.0,4.321,4.033,8.915238,3.361,10.9323,2.796,0.539,1.044,3.714,0.534,4.261,0.244,4.661,6,47.7036,2.7944,0.997,1.6642
519,-1.0,0.375,0.357,27.00278,0.375,27.00278,0.358,1.0,0.327,0.396,0.236,0.419,0.207,0.453,12,0.742201,0.3579,1.0,0.334
520,-1.0,0.89,0.92,9.681392,0.89,9.681392,0.909,0.999,0.805,1.02,0.742,1.13,0.697,1.287,12,0.641869,0.9089,0.999,0.9195
521,-1.0,1.152,1.561,2.217016,1.068,2.305139,1.039,0.708,0.624,1.415,0.389,2.015,0.145,2.786,6,2.98414,1.0342,0.997,0.8789
522,-1.0,0.872,2.058,4.244493,0.645,4.306136,0.865,0.633,0.43,1.256,0.174,2.204,0.044,3.143,6,6.92606,0.8544,0.995,0.7297
523,-1.0,3.817,3.546,0.204514,2.14,2.505475,2.244,0.756,1.668,2.81,1.088,3.464,0.763,4.197,6,3.1741,2.2391,0.997,1.5667
524,-1.0,0.295,0.286,7.342581,0.308,7.36728,0.3,1.0,0.223,0.376,0.153,0.426,0.069,0.489,12,0.343119,0.3003,1.0,0.2332
525,-1.0,1.424,1.416,9.675166,1.424,9.675166,1.391,0.999,1.239,1.541,1.071,1.646,0.896,1.715,13,0.80751,1.3915,0.999,1.3912
526,-1.0,1.027,0.99,18.35559,1.027,18.35559,0.966,1.0,0.835,1.067,0.752,1.143,0.721,1.256,13,1.07054,0.9659,1.0,0.7949
527,-1.0,1.424,1.415,25.05993,1.4,25.09871,1.396,0.999,1.254,1.544,1.081,1.678,0.929,1.785,13,2.15011,1.3965,0.999,1.4246
528,-1.0,1.732,1.715,6.507616,1.705,6.609139,1.692,0.999,1.583,1.809,1.352,1.879,1.135,1.986,13,0.562844,1.6928,0.998,1.6901
529,-1.0,1.449,1.38,24.09091,1.4,24.15541,1.322,0.973,1.075,1.571,0.846,1.746,0.515,1.881,13,3.43849,1.3278,0.992,1.7318
530,-1.0,0.645,0.705,18.27548,0.645,18.27548,0.7,1.0,0.625,0.791,0.597,0.887,0.576,0.967,13,0.761024,0.7002,1.0,0.6256
531,-1.0,1.109,1.226,3.732442,1.088,3.746208,1.173,0.965,0.971,1.389,0.839,1.672,0.715,1.82,12,0.493296,1.1729,0.999,1.1043
532,-1.0,0.389,0.381,120.3337,0.389,120.3337,0.382,1.0,0.351,0.412,0.328,0.436,0.289,0.507,13,2.62228,0.382,0.999,0.3895
533,-1.0,0.105,0.256,28.21657,0.389,29.61321,0.353,0.967,0.137,0.523,0.062,0.608,0.019,0.662,12,2.22263,0.3526,1.0,0.38
534,-1.0,0.062,0.079,9.664453,0.094,10.09692,0.102,1.0,0.051,0.151,0.019,0.201,0.011,0.269,12,0.298824,0.1016,0.999,0.0395
535,-1.0,1.705,2.142,10.75747,1.625,10.7961,1.614,0.777,1.171,2.044,0.842,2.633,0.602,3.644,13,4.25711,1.6065,0.995,1.0828
536,-1.0,0.282,0.284,586.8601,0.282,586.8601,0.284,1.0,0.268,0.299,0.264,0.31,0.253,0.314,12,4.03191,0.2831,0.931,0.2884
537,-1.0,1.449,1.481,29.86265,1.4,29.8835,1.457,0.999,1.338,1.593,1.232,1.687,1.046,1.758,13,2.12751,1.4577,0.999,1.5172
538,-1.0,2.756,2.75,25.3822,2.756,25.3822,2.685,0.981,2.63,2.837,2.192,2.915,0.073,3.004,12,8.59375,2.7324,0.98,2.7775
539,-1.0,1.787,1.613,11.27353,1.787,11.27353,1.488,0.808,0.961,1.849,0.751,2.013,0.565,2.229,13,3.11631,1.4875,0.998,0.848
540,-1.0,0.46,0.44,7.599939,0.46,7.599939,0.441,1.0,0.411,0.474,0.367,0.489,0.24,0.496,13,0.215731,0.4399,0.955,0.4303
541,-1.0,1.261,1.209,17.48468,1.261,17.48468,1.168,0.998,0.991,1.336,0.816,1.459,0.725,1.623,13,1.65613,1.1685,0.999,1.2008
542,-1.0,0.89,0.918,11.07818,0.89,11.07818,0.914,1.0,0.853,0.977,0.815,1.031,0.776,1.099,13,0.361846,0.9135,1.0,0.8948
543,-1.0,0.645,0.599,13.51584,0.645,13.51584,0.595,1.0,0.511,0.668,0.47,0.715,0.447,0.805,11,0.665192,0.5946,1.0,0.6537
544,-1.0,1.759,1.561,16.82131,0.928,18.51184,0.965,0.968,0.901,0.987,0.876,1.662,0.841,1.806,12,2.24463,0.9648,1.0,0.9196
545,-1.0,0.89,0.906,29.85788,0.89,29.85788,0.902,1.0,0.862,0.944,0.838,0.994,0.813,1.108,13,0.912581,0.9018,1.0,0.8957
546,-1.0,1.705,1.434,1.922533,1.523,2.286625,1.319,0.751,0.852,1.731,0.508,1.998,0.147,2.501,12,1.16715,1.3176,0.998,1.5921
547,-1.0,0.612,0.951,10.15525,0.612,10.15525,0.932,0.878,0.628,1.238,0.511,1.486,0.224,1.654,12,2.08797,0.9329,0.998,0.8702
548,-1.0,0.909,0.897,1.82477,0.909,1.82477,0.895,1.0,0.848,0.941,0.809,0.983,0.768,1.014,13,0.0514132,0.8951,0.999,0.875
549,-1.0,0.729,0.811,12.19649,0.729,12.19649,0.798,1.0,0.714,0.893,0.679,0.961,0.648,1.016,12,0.512838,0.7984,1.0,0.7716
550,-1.0,1.027,1.111,7.883972,1.027,7.883972,1.084,0.995,0.938,1.246,0.818,1.436,0.711,1.593,12,0.796904,1.0842,0.999,1.2535
551,-1.0,2.235,2.252,4.087859,2.203,4.130609,2.125,0.917,2.001,2.477,0.301,2.645,0.043,2.739,13,1.24847,2.2646,0.915,2.267
552,-1.0,0.22,0.2,15.48497,0.22,15.48497,0.207,1.0,0.163,0.25,0.124,0.297,0.053,0.38,12,0.566261,0.2073,1.0,0.1769
553,-1.0,0.799,0.846,5.143449,0.799,5.143449,0.839,0.999,0.747,0.939,0.679,1.041,0.612,1.197,12,0.354553,0.8385,0.999,0.9273
554,-1.0,0.094,0.094,17.70467,0.094,17.70467,0.094,1.0,0.08,0.108,0.069,0.119,0.048,0.131,13,0.145449,0.0943,1.0,0.1077
555,-1.0,2.756,2.741,38.37303,2.756,38.37303,2.734,1.0,2.677,2.794,2.636,2.826,2.591,2.85,13,1.01168,2.7344,0.999,2.7231
556,-1.0,1.239,1.244,9.793218,1.239,9.793218,1.207,0.953,0.994,1.395,0.862,1.754,0.769,1.896,13,1.16612,1.2069,0.999,1.0506
557,-1.0,1.625,1.564,30.7751,1.625,30.7751,1.536,0.993,1.408,1.675,1.16,1.777,0.611,1.889,12,4.47656,1.5376,0.996,1.5659
558,-1.0,4.013,2.964,5.328054,1.195,5.814954,1.362,0.742,0.912,1.788,0.703,2.795,0.626,3.836,6,8.4114,1.3528,0.996,1.208
559,-1.0,0.89,1.191,34.40637,0.853,34.53814,0.863,0.999,0.795,0.922,0.749,0.994,0.713,1.252,12,2.07194,0.8618,0.997,0.7985
560,-1.0,0.596,0.603,14.44307,0.596,14.44307,0.598,1.0,0.568,0.63,0.55,0.653,0.535,0.679,12,0.230793,0.5982,1.0,0.5826
561,-1.0,1.871,2.011,18.87863,1.843,18.97934,1.82,0.944,1.582,2.016,1.212,2.526,0.861,2.938,12,4.68648,1.8183,0.998,1.8014
562,-1.0,1.109,1.11,71.79831,1.109,71.79831,1.109,1.0,1.075,1.143,1.058,1.176,1.038,1.22,13,1.31251,1.1092,1.0,1.1494
563,-1.0,0.948,1.006,16.57121,0.948,16.57121,1.003,1.0,0.932,1.077,0.884,1.155,0.81,1.237,13,0.711589,1.0024,0.999,1.035
564,-1.0,0.105,1.245,24.0594,1.574,24.48473,1.193,0.775,0.834,1.615,0.109,1.745,0.08,1.834,13,6.06536,1.2583,0.942,1.7108
565,-1.0,0.817,0.831,9.400661,0.817,9.400661,0.827,1.0,0.745,0.91,0.665,1.008,0.613,1.09,13,0.448779,0.8272,0.999,0.696
566,-1.0,0.612,0.473,11.12435,0.612,11.12435,0.521,0.981,0.397,0.627,0.218,0.7,0.02,0.768,13,0.902991,0.5206,1.0,0.6255
567,-1.0,0.628,0.665,10.80073,0.628,10.80073,0.67,0.973,0.535,0.798,0.378,0.966,0.199,1.246,13,1.17511,0.6696,0.999,0.5506
568,-1.0,1.239,1.308,6.377154,1.173,6.42366,1.174,0.893,0.889,1.456,0.598,1.703,0.469,2.135,13,1.19864,1.1715,0.997,1.1636
569,-1.0,0.872,0.853,21.96995,0.853,22.01765,0.85,1.0,0.795,0.905,0.757,0.937,0.713,0.973,13,0.573199,0.85,1.0,0.8089
570,-1.0,0.835,0.956,17.33135,0.835,17.33135,0.916,0.954,0.775,1.077,0.722,1.42,0.67,1.78,13,2.20676,0.9156,0.999,0.8589
571,-1.0,0.549,0.539,21.94049,0.549,21.94049,0.539,1.0,0.488,0.592,0.451,0.631,0.393,0.652,12,0.633219,0.5394,0.999,0.4165
572,-1.0,0.01,0.01,322.4937,0.01,322.4937,0.011,1.0,0.011,0.024,0.01,0.026,0.01,0.035,13,0.811429,0.01,0.999,0.0163
573,-1.0,2.538,2.555,317.1127,2.538,317.1127,2.549,1.0,2.488,2.617,2.422,2.661,2.342,2.7,12,12.6185,2.5489,0.999,2.5174
574,-1.0,2.14,2.194,19.99839,2.109,20.00388,2.086,0.96,1.973,2.299,0.741,2.448,0.652,2.575,13,4.00357,2.1406,0.959,2.2723
575,-1.0,0.295,0.29,541.0943,0.295,541.0943,0.289,1.0,0.272,0.307,0.265,0.314,0.264,0.315,13,2.77204,0.2869,0.742,0.2851
576,-1.0,1.871,2.102,14.16604,1.815,14.2712,1.94,0.981,1.696,2.207,1.54,2.528,1.344,2.933,13,2.30557,1.9386,0.998,1.9045
577,-1.0,1.307,1.307,13.34319,1.307,13.34319,1.297,0.999,1.221,1.377,1.133,1.446,0.964,1.562,13,0.798124,1.2972,0.998,1.2436
578,-1.0,0.474,0.999,14.34413,0.474,14.34413,0.812,0.791,0.48,1.199,0.414,1.903,0.302,2.48,12,5.14249,0.8108,0.999,0.45
579,-1.0,1.307,1.323,10.87002,1.307,10.87002,1.284,0.971,1.143,1.427,0.8,1.691,0.689,1.8,13,1.25803,1.2841,0.999,1.3911
580,-1.0,0.872,0.915,15.64344,0.872,15.64344,0.893,0.995,0.767,1.019,0.695,1.259,0.628,1.318,13,1.08865,0.8929,1.0,0.8989
581,-1.0,1.732,1.501,37.90802,1.284,38.70842,1.375,1.0,1.232,1.713,1.155,1.794,1.033,1.835,12,3.45002,1.2922,0.815,1.2606
582,-1.0,0.799,0.8,8.752775,0.799,8.752775,0.799,1.0,0.737,0.862,0.68,0.914,0.628,0.973,12,0.33552,0.7993,0.999,0.829
583,-1.0,1.088,1.085,92.24177,1.088,92.24177,1.083,1.0,1.027,1.136,0.978,1.188,0.911,1.28,13,3.41171,1.0835,0.999,0.997
584,-1.0,0.127,0.129,189.2802,0.127,189.2802,0.13,1.0,0.115,0.143,0.11,0.153,0.1,0.156,12,1.17614,0.1295,0.999,0.1359
585,-1.0,1.498,1.515,14.86753,1.498,14.86753,1.495,1.0,1.368,1.633,1.211,1.752,1.047,1.865,13,1.21631,1.4953,0.999,1.6838
586,-1.0,0.835,0.851,24.03655,0.835,24.03655,0.849,1.0,0.812,0.886,0.791,0.918,0.773,0.957,13,0.444099,0.8489,1.0,0.8206
587,-1.0,1.815,1.687,7.440525,1.787,7.519363,1.408,0.607,0.807,1.926,0.617,2.332,0.474,2.544,13,3.18305,1.4082,0.999,1.1608
588,-1.0,1.217,1.026,7.943774,0.799,8.070002,1.003,0.994,0.79,1.245,0.705,1.363,0.567,1.5,13,0.84705,1.0029,0.998,1.1837
589,-1.0,1.929,1.938,89.36514,1.929,89.36514,1.932,1.0,1.881,1.987,1.858,2.027,1.831,2.06,13,2.04185,1.9323,1.0,1.9236
590,-1.0,0.116,0.126,7.423125,0.127,7.460581,0.137,0.991,0.099,0.164,0.079,0.215,0.018,0.876,11,0.806981,0.1312,0.991,0.1459
591,-1.0,1.548,1.558,24.89267,1.548,24.89267,1.546,1.0,1.487,1.605,1.444,1.674,1.401,1.793,12,1.08577,1.5456,0.999,1.5279
592,-1.0,1.217,1.159,12.48823,1.217,12.48823,1.147,0.998,0.996,1.282,0.912,1.374,0.834,1.725,13,1.1823,1.146,0.997,1.0526
593,-1.0,1.217,1.149,14.38992,1.217,14.38992,1.128,1.0,0.935,1.244,0.846,1.289,0.79,1.338,13,1.06022,1.1281,1.0,1.2284
594,-1.0,0.184,0.179,6.58965,0.184,6.58965,0.182,1.0,0.151,0.212,0.127,0.236,0.1,0.262,12,0.118491,0.1816,1.0,0.1636
595,-1.0,1.787,1.748,18.66073,1.759,18.74706,1.701,0.998,1.52,1.881,1.239,2.001,1.123,2.094,13,1.84725,1.7018,0.998,1.7222
596,-1.0,1.027,0.991,13.17894,1.027,13.17894,0.977,1.0,0.841,1.096,0.762,1.216,0.715,1.287,13,0.796393,0.9769,0.999,1.1448
