col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
844,-1.0,5.558,4.708,31.21061,0.872,32.96477,0.855,0.995,0.781,0.932,0.69,1.013,0.406,1.102,9,3.85142,0.8538,0.999,0.875
845,-1.0,1.088,2.905,13.35075,1.088,13.35075,1.007,0.995,0.816,1.155,0.674,1.275,0.494,1.349,9,2.51651,1.007,1.0,1.1056
846,-1.0,0.987,0.972,9.532055,0.987,9.532055,0.969,1.0,0.912,1.029,0.806,1.064,0.613,1.097,11,0.614936,0.9695,1.0,0.8516
847,-1.0,0.321,0.312,7.90006,0.335,7.911552,0.314,1.0,0.265,0.359,0.226,0.39,0.195,0.418,11,0.231068,0.3139,1.0,0.2618
848,-1.0,0.799,0.741,8.971321,0.799,8.971321,0.743,0.995,0.555,0.883,0.438,0.974,0.355,1.077,11,0.93162,0.7426,0.999,0.7398
849,-1.0,4.428,3.831,2.290375,0.549,5.684647,0.787,0.671,0.348,0.775,0.171,4.202,0.058,4.666,9,6.48321,0.5294,0.921,4.5854
850,-1.0,0.799,1.183,2.239873,0.799,2.239873,1.097,0.741,0.724,1.528,0.509,1.894,0.083,2.217,9,1.39548,1.0957,0.999,1.4757
851,-1.0,0.245,0.234,5.456862,0.245,5.456862,0.238,1.0,0.195,0.278,0.168,0.332,0.145,0.394,11,0.172343,0.2385,1.0,0.2421
852,-1.0,0.694,0.544,11.26211,0.694,11.26211,0.575,0.972,0.454,0.708,0.227,0.754,0.06,0.806,11,1.23698,0.5753,1.0,0.705
853,-1.0,0.678,0.671,4.525507,0.678,4.525507,0.672,1.0,0.609,0.73,0.547,0.794,0.485,0.861,11,0.212383,0.6716,1.0,0.6535
854,-1.0,0.489,0.485,9.185587,0.489,9.185587,0.486,1.0,0.45,0.523,0.416,0.541,0.372,0.582,9,0.321621,0.4862,0.999,0.4284
855,-1.0,0.01,0.01,242.5583,0.01,242.5583,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,9,0.613672,0.01,0.0,0.0174
856,-1.0,0.909,0.903,6.823137,0.909,6.823137,0.899,1.0,0.831,0.969,0.772,1.033,0.725,1.076,11,0.31877,0.8986,0.999,0.9513
857,-1.0,0.083,0.078,43.23619,0.083,43.23619,0.079,1.0,0.063,0.095,0.056,0.106,0.046,0.118,11,0.390019,0.0792,1.0,0.0836
858,-1.0,0.417,0.426,83.62392,0.417,83.62392,0.426,1.0,0.403,0.449,0.396,0.467,0.383,0.481,11,1.03827,0.4262,0.999,0.4226
859,-1.0,1.088,1.108,8.397759,1.088,8.397759,1.102,1.0,1.041,1.183,0.849,1.245,0.771,1.309,11,0.566755,1.1018,0.999,1.2035
860,-1.0,1.13,1.107,2.056163,1.13,2.056163,1.094,1.0,0.987,1.203,0.837,1.274,0.747,1.334,11,0.188965,1.0943,0.999,1.2793
861,-1.0,0.01,0.059,198.9292,0.094,199.6335,0.083,1.0,0.033,0.117,0.012,0.138,0.01,0.171,11,4.09282,0.0832,1.0,0.0444
862,-1.0,1.068,1.07,10.25651,1.068,10.25651,1.065,1.0,0.978,1.144,0.897,1.205,0.827,1.267,11,0.563063,1.0653,1.0,1.0558
863,-1.0,1.068,1.121,5.556063,1.068,5.556063,1.11,1.0,1.052,1.168,1.039,1.29,1.021,1.334,11,0.300273,1.1095,0.999,1.049
864,-1.0,0.711,0.71,4.302814,0.711,4.302814,0.724,0.98,0.627,0.824,0.395,0.934,0.147,1.112,11,0.537998,0.7237,0.999,0.5378
865,-1.0,0.389,0.386,969.8346,0.389,969.8346,0.384,1.0,0.364,0.405,0.345,0.411,0.341,0.424,11,9.99579,0.3841,0.999,0.3753
866,-1.0,0.678,0.721,194.5684,0.678,194.5684,0.713,1.0,0.651,0.809,0.634,0.886,0.621,0.941,11,8.10081,0.7128,1.0,0.7852
867,-1.0,1.027,1.015,6.397518,1.027,6.397518,1.013,1.0,0.946,1.071,0.905,1.121,0.865,1.181,11,0.280709,1.0128,1.0,1.0476
868,-1.0,1.4,1.397,13.8197,1.4,13.8197,1.377,0.968,1.318,1.477,0.854,1.571,0.727,1.728,11,1.83098,1.3777,0.999,1.5014
869,-1.0,1.195,1.204,3.844682,1.195,3.844682,1.194,1.0,1.124,1.269,1.056,1.328,0.909,1.385,11,0.228569,1.1942,1.0,1.0707
870,-1.0,1.759,1.626,2.927599,1.759,2.927599,1.553,0.96,1.321,1.811,0.938,1.947,0.68,2.102,11,0.750631,1.5534,0.998,1.1929
871,-1.0,0.948,0.941,20.38996,0.928,20.52397,0.94,1.0,0.912,0.969,0.901,0.991,0.883,1.03,11,0.376321,0.9404,1.0,0.9435
872,-1.0,0.948,0.963,14.34619,0.948,14.34619,0.96,1.0,0.922,0.999,0.9,1.045,0.881,1.104,11,0.411002,0.9601,0.999,0.9924
873,-1.0,0.403,0.396,550.3242,0.389,550.7761,0.396,1.0,0.377,0.415,0.369,0.422,0.368,0.424,9,5.08698,0.3933,0.75,0.3786
874,-1.0,0.335,0.336,6.865866,0.335,6.865866,0.338,1.0,0.295,0.383,0.251,0.409,0.212,0.436,11,0.191763,0.3383,1.0,0.3871
875,-1.0,1.13,1.13,8.686387,1.13,8.686387,1.128,1.0,1.069,1.188,1.006,1.236,0.905,1.286,11,0.414198,1.1276,0.999,1.1304
876,-1.0,1.152,1.059,1.891709,1.13,1.907256,1.042,0.952,0.809,1.247,0.55,1.365,0.297,1.539,11,0.539659,1.0416,0.998,0.8141
877,-1.0,1.261,1.164,1.710798,1.239,1.715992,1.146,0.969,0.917,1.348,0.7,1.511,0.554,1.746,11,0.314089,1.1456,0.999,1.1839
878,-1.0,0.01,0.01,321.467,0.01,321.467,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.05,11,1.60915,0.01,0.999,0.0117
879,-1.0,0.596,0.686,21.66711,0.596,21.66711,0.592,0.999,0.523,0.664,0.407,0.713,0.272,0.799,10,1.63153,0.5915,0.999,0.6039
880,-1.0,1.307,1.354,7.645687,1.307,7.645687,1.344,1.0,1.271,1.421,1.225,1.475,1.187,1.562,11,0.369137,1.344,0.999,1.3562
881,-1.0,1.4,1.405,26.69312,1.4,26.69312,1.402,1.0,1.357,1.447,1.324,1.478,1.296,1.504,11,0.695323,1.4016,1.0,1.4108
882,-1.0,0.565,0.587,16.90541,0.565,16.90541,0.591,0.999,0.536,0.662,0.428,0.692,0.281,0.731,11,1.00944,0.5909,0.999,0.5918
883,-1.0,0.817,0.898,12.1512,0.817,12.1512,0.887,0.987,0.765,1.024,0.662,1.271,0.566,1.384,11,1.34314,0.8866,0.999,0.8581
884,-1.0,1.195,1.207,8.938388,1.195,8.938388,1.2,0.998,1.129,1.28,1.004,1.35,0.716,1.41,11,0.777333,1.2003,0.999,1.1807
885,-1.0,3.538,2.83,17.73938,0.417,21.2004,0.714,0.429,0.165,0.537,0.054,3.662,0.015,3.839,11,24.6374,0.3275,0.879,0.2952
886,-1.0,0.361,0.402,9.041288,0.375,9.060684,0.461,0.884,0.305,0.66,0.14,0.895,0.023,1.083,11,1.49297,0.4602,0.999,0.3033
887,-1.0,1.284,1.294,131.1692,1.284,131.1692,1.293,1.0,1.262,1.324,1.252,1.339,1.25,1.341,10,1.70752,1.2898,0.791,1.3272
888,-1.0,0.661,0.846,11.126,0.661,11.126,0.843,0.89,0.595,1.132,0.419,1.364,0.122,1.641,11,2.50331,0.8427,0.999,0.9581
889,-1.0,0.781,0.781,95.12248,0.781,95.12248,0.781,1.0,0.756,0.806,0.739,0.824,0.721,0.843,11,1.43968,0.7808,1.0,0.7892
890,-1.0,0.781,0.819,16.94302,0.781,16.94302,0.809,1.0,0.752,0.874,0.717,0.954,0.688,1.01,11,0.727343,0.8091,0.999,0.8085
891,-1.0,1.088,1.04,4.520601,1.088,4.520601,1.02,1.0,0.876,1.14,0.818,1.215,0.774,1.287,11,0.447949,1.0202,1.0,1.0978
892,-1.0,0.534,0.538,12.97813,0.534,12.97813,0.538,1.0,0.517,0.557,0.512,0.58,0.489,0.588,11,0.161172,0.5382,0.999,0.5404
893,-1.0,0.01,0.195,11.79887,0.232,13.33809,0.302,0.959,0.179,0.502,0.028,0.556,0.011,0.619,11,1.44389,0.3018,1.0,0.182
894,-1.0,0.612,0.605,597.4492,0.612,597.4492,0.604,1.0,0.583,0.626,0.574,0.635,0.573,0.636,11,4.75749,0.6017,0.743,0.6043
895,-1.0,0.245,0.244,90.76459,0.245,90.76459,0.245,1.0,0.224,0.266,0.215,0.285,0.203,0.289,11,0.972586,0.2445,1.0,0.2293
896,-1.0,1.152,1.111,5.719612,1.152,5.719612,1.1,0.999,0.987,1.205,0.807,1.261,0.711,1.314,11,0.456416,1.0996,0.999,0.8334
897,-1.0,0.161,0.165,10.45752,0.161,10.45752,0.166,1.0,0.143,0.19,0.122,0.211,0.101,0.234,11,0.174452,0.1662,1.0,0.1928
898,-1.0,1.705,1.651,7.12624,1.705,7.12624,1.628,0.997,1.502,1.757,1.355,1.851,0.992,1.948,11,0.904542,1.6289,0.998,1.6349
899,-1.0,0.678,0.84,5.894875,0.678,5.894875,0.76,0.975,0.604,0.927,0.461,1.103,0.218,1.295,11,0.819623,0.7597,0.999,0.5328
900,-1.0,0.321,0.327,2.48559,0.321,2.48559,0.329,1.0,0.289,0.373,0.251,0.401,0.212,0.422,11,0.0681982,0.3292,0.999,0.3129
901,-1.0,0.694,0.662,1.576676,0.694,1.576676,0.664,0.999,0.579,0.751,0.477,0.828,0.324,0.911,10,0.156086,0.6636,0.999,0.7012
902,-1.0,0.661,1.137,3.093899,0.661,3.093899,1.051,0.69,0.621,1.476,0.482,1.772,0.105,2.247,9,2.72813,1.0473,0.996,0.9875
903,-1.0,1.599,1.563,2.168548,1.523,2.271279,1.515,0.951,1.302,1.742,0.74,1.933,0.506,2.285,11,0.531254,1.5137,0.998,1.5759
904,-1.0,1.088,0.944,6.873749,1.088,6.873749,0.95,0.909,0.649,1.199,0.402,1.418,0.09,1.904,11,2.20814,0.9476,0.998,1.0398
905,-1.0,0.729,0.699,24.71456,0.729,24.71456,0.689,1.0,0.51,0.753,0.482,0.77,0.455,0.789,11,1.02928,0.7325,0.81,0.7333
906,-1.0,1.261,1.31,2.406665,1.152,2.598122,1.268,0.991,1.081,1.458,0.988,1.678,0.865,1.849,11,0.298749,1.2678,0.999,1.3297
907,-1.0,1.871,1.633,10.42469,1.377,11.7493,1.41,0.679,0.739,1.878,0.521,1.992,0.454,2.121,11,3.60997,1.4106,0.999,1.4763
908,-1.0,0.549,0.559,19.66108,0.549,19.66108,0.559,1.0,0.535,0.582,0.525,0.6,0.512,0.65,11,0.341496,0.5586,0.999,0.5803
909,-1.0,0.799,0.853,7.007818,0.799,7.007818,0.845,0.996,0.764,0.917,0.725,1.158,0.683,1.252,11,0.604509,0.8452,0.999,0.7412
910,-1.0,1.284,1.308,38.88447,1.284,38.88447,1.304,1.0,1.266,1.345,1.251,1.388,0.973,1.435,11,2.24932,1.3059,0.994,1.2713
911,-1.0,0.799,0.8,388.8378,0.799,388.8378,0.8,1.0,0.778,0.822,0.773,0.835,0.772,0.844,11,3.47184,0.7995,0.954,0.8075
912,-1.0,1.152,1.155,4.332525,1.152,4.332525,1.145,1.0,1.088,1.213,0.911,1.26,0.828,1.308,11,0.259915,1.1447,1.0,1.1506
913,-1.0,1.152,1.081,3.030682,1.152,3.030682,1.06,0.998,0.875,1.204,0.733,1.281,0.631,1.364,10,0.452747,1.0597,0.999,0.832
914,-1.0,0.799,0.961,6.062733,0.799,6.062733,0.941,0.97,0.749,1.159,0.636,1.366,0.543,1.592,11,0.94559,0.9407,0.999,0.8603
915,-1.0,1.239,1.254,9.331564,1.239,9.331564,1.247,1.0,1.199,1.299,1.151,1.34,1.104,1.398,11,0.343145,1.2473,0.999,1.2115
916,-1.0,0.928,0.962,4.82706,0.928,4.82706,0.957,1.0,0.907,1.006,0.884,1.096,0.863,1.184,11,0.205171,0.9566,1.0,0.9281
917,-1.0,0.89,0.967,2.409053,0.89,2.409053,0.954,1.0,0.836,1.091,0.767,1.194,0.709,1.262,11,0.1961,0.9541,0.999,0.9855
918,-1.0,0.094,0.081,246.2564,0.105,246.3358,0.095,1.0,0.079,0.119,0.019,0.138,0.01,0.172,11,4.96913,0.0954,1.0,0.1065
919,-1.0,1.088,1.096,19.02875,1.088,19.02875,1.083,1.0,1.032,1.159,0.852,1.22,0.793,1.271,11,1.13604,1.0828,1.0,1.0959
920,-1.0,1.088,1.044,8.270153,1.068,8.295253,1.025,1.0,0.915,1.127,0.866,1.196,0.824,1.259,11,0.46994,1.0245,1.0,0.9518
921,-1.0,0.504,0.505,21.14399,0.504,21.14399,0.505,1.0,0.482,0.529,0.468,0.55,0.455,0.576,11,0.321478,0.5048,1.0,0.4755
922,-1.0,1.13,1.062,6.881948,1.109,6.89474,1.049,0.996,0.822,1.247,0.701,1.361,0.593,1.498,11,0.986079,1.0488,0.999,1.2305
923,-1.0,1.068,1.067,5.92456,1.068,5.92456,1.054,0.997,0.913,1.188,0.782,1.293,0.595,1.425,9,0.877464,1.0543,0.999,1.0285
924,-1.0,0.612,0.721,824.1025,0.612,824.1025,0.618,1.0,0.596,0.639,0.59,0.651,0.588,0.653,11,6.62462,0.6158,0.815,0.6251
925,-1.0,0.763,0.848,11.29276,0.763,11.29276,0.836,0.993,0.729,0.952,0.667,1.156,0.604,1.294,11,1.07227,0.8359,0.999,0.8669
926,-1.0,1.109,1.101,10.86549,1.088,10.90861,1.094,1.0,1.044,1.154,0.911,1.211,0.826,1.272,11,0.606955,1.0939,0.999,1.1332
927,-1.0,1.424,1.43,6.733434,1.424,6.733434,1.415,1.0,1.316,1.514,1.214,1.621,1.106,1.749,11,0.541277,1.4156,0.999,1.5057
928,-1.0,0.361,0.373,41.90032,0.361,41.90032,0.372,1.0,0.336,0.411,0.317,0.435,0.304,0.462,11,0.841166,0.372,1.0,0.3907
929,-1.0,1.732,1.603,42.93933,1.523,43.46461,1.566,1.0,1.464,1.688,1.42,1.768,1.39,1.817,11,2.35605,1.5661,1.0,1.492
930,-1.0,0.474,0.493,2.669767,0.474,2.669767,0.493,1.0,0.45,0.539,0.419,0.567,0.386,0.588,11,0.0718523,0.4935,1.0,0.5465
931,-1.0,4.321,4.137,25.23353,0.474,29.47542,0.497,0.992,0.442,0.494,0.422,0.52,0.397,4.381,11,14.7963,0.4675,0.991,0.4437
932,-1.0,0.89,0.905,6.022869,0.89,6.022869,0.902,1.0,0.863,0.943,0.841,0.993,0.815,1.092,11,0.241721,0.9016,1.0,0.9148
933,-1.0,0.282,0.279,420.7365,0.282,420.7365,0.279,1.0,0.264,0.296,0.253,0.301,0.251,0.309,11,3.06598,0.279,0.997,0.2926
934,-1.0,0.763,0.774,5.540337,0.763,5.540337,0.772,1.0,0.67,0.881,0.517,1.004,0.456,1.091,11,0.441882,0.7725,0.999,0.8101
935,-1.0,1.548,1.411,7.412594,1.523,7.46396,1.329,0.981,1.004,1.584,0.856,1.688,0.729,1.771,10,1.58534,1.3293,0.999,1.131
936,-1.0,1.284,1.202,32.23843,1.284,32.23843,1.204,0.969,1.129,1.321,0.597,1.386,0.09,1.472,11,5.88262,1.2112,0.993,1.2629
937,-1.0,0.763,0.802,14.11891,0.763,14.11891,0.791,1.0,0.718,0.879,0.664,0.995,0.598,1.075,11,0.913275,0.7909,1.0,0.8434
938,-1.0,0.948,0.965,5.974303,0.928,6.147273,0.955,1.0,0.915,0.99,0.901,1.098,0.883,1.182,11,0.22393,0.955,1.0,0.9423
939,-1.0,0.694,0.896,3.948051,0.694,3.948051,0.871,0.877,0.603,1.159,0.29,1.413,0.106,2.289,9,1.96148,0.8673,0.997,0.8725
940,-1.0,1.574,1.534,1.128178,1.449,1.353136,1.472,0.998,1.319,1.634,1.118,1.766,0.942,1.848,9,0.199512,1.472,0.999,1.4703
941,-1.0,0.763,0.792,2.752957,0.781,2.756477,0.809,0.892,0.579,1.051,0.359,1.281,0.089,1.508,9,0.741998,0.8076,0.999,0.8161
942,-1.0,3.675,3.14,21.86195,0.321,24.00397,0.362,0.99,0.281,0.385,0.239,0.433,0.182,3.774,11,11.0281,0.3293,0.99,0.325
943,-1.0,0.27,0.269,239.321,0.27,239.321,0.269,1.0,0.253,0.287,0.241,0.299,0.239,0.312,11,2.21038,0.2694,1.0,0.2694
944,-1.0,0.375,0.353,4.441401,0.375,4.441401,0.358,1.0,0.295,0.417,0.239,0.473,0.203,0.523,11,0.178728,0.3583,1.0,0.2887
945,-1.0,1.195,1.203,105.3017,1.195,105.3017,1.196,1.0,1.13,1.265,1.086,1.311,1.058,1.321,11,3.46699,1.1959,0.998,1.2729
946,-1.0,0.678,0.888,5.556192,0.678,5.556192,0.864,0.968,0.612,1.159,0.527,1.259,0.46,1.337,11,0.815228,0.8644,0.999,0.7289
947,-1.0,1.109,1.091,5.579301,1.088,5.813202,1.079,1.0,1.027,1.131,0.979,1.16,0.941,1.196,10,0.211939,1.0794,1.0,1.0949
948,-1.0,0.763,0.732,51.6847,0.746,51.74235,0.706,1.0,0.509,0.78,0.482,0.804,0.467,0.84,11,2.41121,0.7543,0.806,0.7304
949,-1.0,0.729,0.676,5.345706,0.729,5.345706,0.682,0.996,0.552,0.794,0.413,0.869,0.302,0.972,11,0.570607,0.682,0.999,0.823
950,-1.0,0.711,0.708,2.515617,0.711,2.515617,0.705,0.998,0.601,0.806,0.52,0.91,0.469,1.069,9,0.251968,0.7047,1.0,0.739
951,-1.0,0.431,0.444,19.02215,0.431,19.02215,0.442,1.0,0.411,0.474,0.392,0.504,0.375,0.539,11,0.401812,0.4417,1.0,0.3898
952,-1.0,1.007,1.084,5.882991,0.987,5.88889,1.065,1.0,0.941,1.199,0.889,1.335,0.844,1.414,11,0.454008,1.0647,0.999,0.9714
953,-1.0,0.389,0.289,6.669232,0.389,6.669232,0.319,0.998,0.216,0.419,0.12,0.481,0.041,0.527,11,0.459454,0.3188,1.0,0.2442
954,-1.0,0.22,0.211,36.43628,0.22,36.43628,0.212,1.0,0.175,0.247,0.156,0.272,0.135,0.296,11,0.743827,0.2119,1.0,0.1986
955,-1.0,0.062,0.076,12.33733,0.072,12.48969,0.098,0.963,0.049,0.132,0.027,0.369,0.012,0.449,11,0.768055,0.0982,1.0,0.0728
956,-1.0,0.282,0.278,0.700869,0.282,0.700869,0.272,1.0,0.233,0.31,0.202,0.355,0.177,0.392,9,0.0353888,0.2724,0.999,0.2793
957,-1.0,0.03,0.031,52.49426,0.03,52.49426,0.032,1.0,0.018,0.045,0.012,0.055,0.01,0.064,11,0.350596,0.0321,0.996,0.0215
958,-1.0,0.308,0.304,61.91694,0.308,61.91694,0.304,1.0,0.287,0.322,0.278,0.329,0.272,0.346,11,0.572117,0.3042,1.0,0.3022
959,-1.0,1.047,1.004,34.63451,1.047,34.63451,0.998,0.999,0.919,1.074,0.777,1.137,0.605,1.191,11,2.60266,0.9984,1.0,0.9694
960,-1.0,1.217,1.198,35.79244,1.217,35.79244,1.193,1.0,1.132,1.247,1.086,1.292,1.051,1.317,11,1.23347,1.1932,0.999,1.1927
961,-1.0,0.565,1.16,5.910392,0.565,5.910392,0.847,0.818,0.552,1.209,0.403,1.689,0.164,2.694,10,4.20503,0.838,0.994,0.832
962,-1.0,0.746,0.668,1.939075,0.746,1.939075,0.684,0.976,0.498,0.828,0.347,0.971,0.195,1.128,11,0.446331,0.6837,0.999,0.715
963,-1.0,1.068,1.109,5.109792,1.068,5.109792,1.096,0.999,0.948,1.24,0.841,1.36,0.759,1.486,11,0.472654,1.0957,0.999,1.0693
964,-1.0,1.088,1.097,6.41224,1.088,6.41224,1.091,1.0,1.046,1.137,1.022,1.176,1.002,1.213,11,0.169074,1.0914,1.0,1.0514
965,-1.0,0.083,0.147,2.699386,0.161,3.150734,0.188,0.995,0.092,0.305,0.049,0.406,0.015,0.463,11,0.243607,0.1881,1.0,0.1074
966,-1.0,0.781,0.837,11.06584,0.781,11.06584,0.833,0.999,0.678,0.985,0.592,1.106,0.533,1.218,11,0.976093,0.8328,0.999,1.0321
967,-1.0,0.321,0.249,6.820296,0.361,6.938024,0.297,0.998,0.181,0.404,0.077,0.481,0.019,0.537,11,0.445737,0.2972,1.0,0.2631
968,-1.0,0.746,0.817,2.854125,0.729,2.854929,0.806,0.977,0.668,0.959,0.588,1.186,0.513,1.339,11,0.361752,0.8056,0.999,0.8888
969,-1.0,5.689,5.661,13.79022,0.58,26.87308,1.619,0.0,0.561,5.456,0.493,5.825,0.421,5.951,10,92353.7,0.7223,0.815,5.4825
970,-1.0,1.449,1.449,5.638528,1.449,5.638528,1.42,0.972,1.278,1.579,0.861,1.731,0.548,1.85,11,0.967616,1.4204,0.999,1.5549
971,-1.0,1.173,1.157,27.22245,1.173,27.22245,1.156,1.0,1.103,1.206,1.066,1.245,1.037,1.289,11,0.858052,1.1559,0.999,1.1488
972,-1.0,1.007,1.095,7.774791,1.007,7.774791,1.081,1.0,0.999,1.175,0.969,1.243,0.944,1.31,11,0.419152,1.0805,1.0,1.1536
973,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
974,-1.0,1.152,1.1,9.238606,1.007,9.715281,1.086,1.0,1.008,1.168,0.978,1.221,0.952,1.272,11,0.400322,1.0864,1.0,1.123
975,-1.0,1.007,1.04,9.948447,1.007,9.948447,1.032,1.0,0.952,1.113,0.902,1.184,0.863,1.293,11,0.537821,1.0318,0.999,1.0303
976,-1.0,1.195,1.182,12.48532,1.173,12.53059,1.176,1.0,1.129,1.227,1.076,1.268,0.87,1.309,11,0.687657,1.1761,1.0,1.1991
977,-1.0,5.428,5.428,374.0903,5.428,374.0903,5.426,1.0,5.352,5.504,5.334,5.522,5.231,5.534,11,14.1909,5.4264,0.998,5.3951
978,-1.0,0.746,0.751,468.4197,0.746,468.4197,0.75,1.0,0.727,0.771,0.721,0.787,0.709,0.79,11,4.71307,0.7483,0.869,0.7774
979,-1.0,1.173,1.131,0.8503513,1.173,0.8503513,1.098,0.999,0.902,1.258,0.782,1.359,0.676,1.452,11,0.202402,1.0983,0.999,1.1535
980,-1.0,0.872,0.916,5.78715,0.872,5.78715,0.905,1.0,0.819,0.991,0.757,1.184,0.708,1.285,11,0.464516,0.9053,1.0,0.9331
981,-1.0,0.403,0.384,3.101838,0.403,3.101838,0.385,1.0,0.351,0.421,0.293,0.443,0.246,0.463,11,0.0891088,0.3853,1.0,0.3926
982,-1.0,0.01,0.01,291.1711,0.01,291.1711,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,11,0.552496,0.01,0.0,0.0131
983,-1.0,0.661,1.054,4.226124,0.661,4.226124,1.034,0.78,0.651,1.412,0.482,1.686,0.088,1.994,11,1.68856,1.0325,0.998,1.1282
984,-1.0,0.817,0.833,18.70763,0.817,18.70763,0.829,0.995,0.752,0.899,0.695,1.04,0.619,1.269,11,1.53706,0.8287,0.999,0.9242
985,-1.0,0.295,0.296,232.6593,0.295,232.6593,0.296,1.0,0.28,0.312,0.274,0.324,0.264,0.337,11,2.11407,0.2962,1.0,0.2833
986,-1.0,1.088,1.001,0.4225811,1.088,0.4225811,0.996,0.996,0.831,1.153,0.683,1.25,0.549,1.341,11,0.154798,0.9959,0.999,1.0919
987,-1.0,0.149,0.147,71.89062,0.149,71.89062,0.148,1.0,0.13,0.165,0.121,0.177,0.111,0.189,11,0.70418,0.1476,1.0,0.1292
988,-1.0,0.46,2.894,3.675325,0.504,3.708637,0.607,0.902,0.356,0.73,0.247,2.688,0.135,4.201,11,2.13167,0.5239,0.967,0.6924
989,-1.0,0.612,0.61,2.719556,0.628,2.723072,0.64,0.946,0.466,0.815,0.279,1.007,0.085,1.17,11,0.39781,0.6394,0.999,0.6026
990,-1.0,2.018,1.958,5.478695,1.705,9.039256,1.836,1.0,1.69,1.986,1.635,2.085,1.592,2.208,11,0.569628,1.836,1.0,1.7979
991,-1.0,0.208,0.202,47.87728,0.208,47.87728,0.206,1.0,0.168,0.24,0.145,0.274,0.125,0.296,11,1.0218,0.2053,0.997,0.2389
992,-1.0,0.01,0.01,83.58609,0.01,83.58609,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.032,11,0.231845,0.01,0.996,0.0139
993,-1.0,1.195,1.185,4.387873,1.195,4.387873,1.183,1.0,1.133,1.234,1.086,1.276,1.046,1.328,9,0.215687,1.183,0.999,1.1901
994,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
995,-1.0,0.389,0.505,134.0475,0.389,134.0475,0.519,1.0,0.37,0.73,0.35,0.771,0.334,0.803,11,8.62594,0.5184,1.0,0.4267
996,-1.0,0.928,0.944,7.554319,0.928,7.554319,0.94,1.0,0.881,1.002,0.826,1.095,0.761,1.205,11,0.450671,0.9401,0.999,0.9365
997,-1.0,0.127,0.113,152.3228,0.138,152.4451,0.125,1.0,0.082,0.165,0.047,0.215,0.022,0.27,11,4.72617,0.1253,1.0,0.1508
998,-1.0,1.007,1.095,4.41468,1.007,4.41468,1.079,0.999,0.954,1.217,0.87,1.35,0.774,1.496,11,0.450182,1.0783,0.999,1.0513
999,-1.0,0.335,0.34,10.65369,0.335,10.65369,0.34,1.0,0.308,0.372,0.275,0.397,0.246,0.428,11,0.242527,0.3396,1.0,0.3682
1000,-1.0,0.534,0.552,8.872568,0.534,8.872568,0.553,1.0,0.499,0.611,0.44,0.685,0.384,0.726,11,0.401695,0.5529,0.999,0.5379
1001,-1.0,0.948,0.999,4.514878,0.948,4.514878,0.99,1.0,0.913,1.075,0.875,1.158,0.834,1.226,11,0.239956,0.9904,1.0,1.0547
1002,-1.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0
1003,-1.0,1.109,1.127,46.25727,1.109,46.25727,1.094,1.0,0.958,1.222,0.85,1.324,0.759,1.391,11,3.6655,1.0942,0.999,1.0344
1004,-1.0,0.257,0.271,8.458468,0.27,8.531378,0.287,0.999,0.198,0.397,0.117,0.472,0.038,0.553,11,0.571876,0.2857,0.999,0.3803
1005,-1.0,0.799,0.809,243.0696,0.799,243.0696,0.808,1.0,0.783,0.834,0.774,0.844,0.763,0.861,9,3.97875,0.8083,1.0,0.8278
1006,-1.0,1.239,1.257,1.231197,1.239,1.231197,1.238,1.0,1.136,1.348,1.008,1.454,0.912,1.572,11,0.101499,1.238,1.0,1.1212
1007,-1.0,0.661,0.854,49.58562,0.661,49.58562,0.766,0.946,0.638,1.082,0.558,1.167,0.518,1.228,11,4.65162,0.6645,0.764,0.6465
1008,-1.0,0.01,0.01,174.5964,0.01,174.5964,0.01,1.0,0.011,0.024,0.01,0.025,0.01,0.025,11,0.331316,0.01,1.0,0.0128
1009,-1.0,0.746,0.735,18.80139,0.746,18.80139,0.733,1.0,0.692,0.778,0.633,0.806,0.539,0.839,11,0.711682,0.7335,0.999,0.7581
1010,-1.0,1.217,1.136,7.896526,1.173,7.923269,1.114,1.0,0.948,1.275,0.87,1.375,0.772,1.459,11,0.7188,1.1135,0.999,1.2966
1011,-1.0,0.01,0.036,19.75331,0.051,21.28432,0.048,1.0,0.019,0.075,0.011,0.096,0.01,0.117,11,0.284601,0.0476,1.0,0.0726
1012,-1.0,0.835,0.834,227.0085,0.835,227.0085,0.834,1.0,0.805,0.862,0.787,0.88,0.773,0.898,10,4.05985,0.8339,1.0,0.8061
